,Unnamed: 0,Unnamed: 0.1,공급사,과세/면세,담기,매입가,상품명(기본),상품코드,재입고알림,제조사,카테고리,reg_카테고리,대분류,판매가,품절여부,후기
338,338,340,패커스,과세,0,61200,새댁표 고추맛기름 3.4L 4통 (박스 상품),1807,사용안함,남양유지,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001004 : 식자재 > 한식 식자재 > 식용유지
050002 : 식자재 > 중식 식자재
050002004 : 식자재 > 중식 식자재 > 식용유지
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001004 : NEW > 식자재 > 한식 식자재 > 식용유지
026010002 : NEW > 식자재 > 중식 식자재
026010002004 : NEW > 식자재 > 중식 식자재 > 식용유지
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 한식 식용유지 중식,식자재,68200,정상,0
339,339,341,패커스,과세,0,57600,새댁표 고추맛기름 1.5L 8통 (박스 상품),1806,사용안함,남양유지,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001004 : 식자재 > 한식 식자재 > 식용유지
050002 : 식자재 > 중식 식자재
050002004 : 식자재 > 중식 식자재 > 식용유지
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001004 : NEW > 식자재 > 한식 식자재 > 식용유지
026010002 : NEW > 식자재 > 중식 식자재
026010002004 : NEW > 식자재 > 중식 식자재 > 식용유지",식자재 한식 식용유지 중식,식자재,64400,정상,0
340,340,342,패커스,과세,0,42720,아주쿡 골드 파인애플 슬라이스 3kg 6캔 (박스 상품),1805,사용안함,오성푸드,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
050007 : 식자재 > 태국/베트남 식자재
050007008 : 식자재 > 태국/베트남 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류
026010005 : NEW > 식자재 > 태국/베트남 식자재
026010005008 : NEW > 식자재 > 태국/베트남 식자재 > 캔류/병류",캔류 태국 식자재 병류 중식 베트남,식자재,45000,정상,0
341,341,343,패커스,과세,1,51600,해울찬 해울락교 A급(SS) 3kg 6캔 (박스 상품),1804,사용안함,하나에프앤드엘,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류",식자재 캔류 중식,식자재,59200,정상,0
342,342,344,패커스,과세,0,25000,해울찬 초생강(적색) 1.3kg 10팩 (박스 상품),1803,사용안함,하나에프앤드엘,"050 : 식자재
050003 : 식자재 > 일식 식자재
026 : NEW
026010 : NEW > 식자재
026010003 : NEW > 식자재 > 일식 식자재
050003002 : 식자재 > 일식 식자재 > 단무지
026010003002 : NEW > 식자재 > 일식 식자재 > 단무지",식자재 일식 단무지,식자재,30000,정상,0
343,343,345,패커스,과세,0,25000,해울찬 초생강(백색) 1.3kg 10팩 (박스 상품),1802,사용안함,하나에프앤드엘,"050 : 식자재
050003 : 식자재 > 일식 식자재
026 : NEW
026010 : NEW > 식자재
026010003 : NEW > 식자재 > 일식 식자재
050003002 : 식자재 > 일식 식자재 > 단무지
026010003002 : NEW > 식자재 > 일식 식자재 > 단무지
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",식자재 일식 단무지,식자재,30000,정상,0
344,344,346,패커스,과세,0,44000,해울찬 만다린 오렌지 3kg 6캔 (박스 상품),1801,사용안함,하나에프앤드엘,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류",식자재 캔류 중식,식자재,53200,정상,0
345,345,347,패커스,과세,0,34000,해울찬 단무지(통) 1kg 10팩 (박스 상품),1800,사용안함,하나에프앤드엘,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001009 : 식자재 > 한식 식자재 > 단무지
050002 : 식자재 > 중식 식자재
050002008 : 식자재 > 중식 식자재 > 단무지
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001009 : NEW > 식자재 > 한식 식자재 > 단무지
026010002 : NEW > 식자재 > 중식 식자재
026010002008 : NEW > 식자재 > 중식 식자재 > 단무지
050003 : 식자재 > 일식 식자재
050003002 : 식자재 > 일식 식자재 > 단무지
026010003 : NEW > 식자재 > 일식 식자재
026010003002 : NEW > 식자재 > 일식 식자재 > 단무지
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",단무지 식자재 일식 중식 한식,식자재,40000,정상,0
346,346,348,패커스,과세,0,31000,해울찬 단무지(알밥용) 1kg 10팩 (박스 상품),1799,사용안함,하나에프앤드엘,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001009 : 식자재 > 한식 식자재 > 단무지
050002 : 식자재 > 중식 식자재
050002008 : 식자재 > 중식 식자재 > 단무지
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001009 : NEW > 식자재 > 한식 식자재 > 단무지
026010002 : NEW > 식자재 > 중식 식자재
026010002008 : NEW > 식자재 > 중식 식자재 > 단무지
050003 : 식자재 > 일식 식자재
050003002 : 식자재 > 일식 식자재 > 단무지
026010003 : NEW > 식자재 > 일식 식자재
026010003002 : NEW > 식자재 > 일식 식자재 > 단무지
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",단무지 식자재 일식 중식 한식,식자재,36000,정상,0
347,347,349,패커스,과세,0,6870,은진 스타아니스 300g 1개 (낱개 상품),1798,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,8000,정상,0
373,373,375,패커스,과세,0,13730,은진 크로브 350g 1개 (낱개 상품),1771,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,16000,정상,0
374,374,376,패커스,과세,0,6960,은진 세이지가루 320g 1개 (낱개 상품),1770,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,8100,정상,0
375,375,377,패커스,과세,0,20100,은진 넛맥분 500g 1개 (낱개 상품),1769,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,23400,정상,0
376,376,378,패커스,면세,0,8500,은진 타라곤 90g 1개 (낱개 상품),1768,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,9900,정상,0
383,383,385,패커스,과세,0,7390,은진 칠리시즈닝 450g 1개 (낱개 상품),1761,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,8700,정상,0
384,384,386,패커스,면세,0,7300,은진 백후추가루 450g 1개 (낱개 상품),1760,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,8500,정상,0
394,394,396,패커스,면세,0,7730,은진 백후추홀 500g 1개 (낱개 상품),1746,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,9000,정상,0
395,395,397,패커스,과세,0,5400,은진 생강가루 400g 1개 (낱개 상품),1745,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",식자재 향신료,식자재,7500,정상,0
397,397,399,패커스,과세,0,7980,은진 캐러웨이 450g 1개 (낱개 상품),1743,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,9300,정상,0
398,398,400,패커스,과세,0,6570,은진 코리앤더가루 450g 1개 (낱개 상품),1742,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,7700,정상,0
399,399,401,패커스,과세,0,7300,은진 큐민가루 450g 1개 (낱개 상품),1741,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,8500,정상,0
400,400,402,패커스,과세,0,5910,은진 터머릭(강황)가루 500g 1개 (낱개 상품),1740,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,6900,정상,0
407,407,409,패커스,과세,0,7070,은진 파프리카씨즈닝 450g 1개 (낱개 상품),1733,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,8300,정상,0
408,408,410,패커스,과세,0,5570,은진 피클링스파이스 450g 1개 (낱개 상품),1732,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,6500,정상,0
410,410,412,패커스,과세,0,4660,은진 월계수잎 230g 1개 (낱개 상품),1730,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,5500,정상,0
411,411,413,패커스,면세,0,7300,은진 후추가루후레이크 430g 1개 (낱개 상품),1729,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,8500,정상,0
412,412,414,패커스,면세,0,5150,은진 흑후추홀 450g 1개 (낱개 상품),1728,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료",식자재 향신료,식자재,6000,정상,0
413,413,415,패커스,면세,0,5150,은진 후추가루 450g 1개 (낱개 상품),1727,사용안함,은진물산,"050 : 식자재
050006 : 식자재 > 향신료
026 : NEW
026010 : NEW > 식자재
026010008 : NEW > 식자재 > 향신료
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",식자재 향신료,식자재,6000,정상,0
440,440,442,패커스,과세,0,6800,파낙스 참다음유자청(6배) 1.5L 1개 (낱개 상품),1700,사용안함,파낙스코리아,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,7200,정상,0
445,445,447,패커스,과세,0,6800,파낙스 참다음순석류(6배) 1.5L 1개 1개 (낱개 상품),1695,사용안함,파낙스코리아,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,7200,정상,0
446,446,448,패커스,과세,0,6800,파낙스 참다음복분자(6배) 1.5L 1개 (낱개 상품),1694,사용안함,파낙스코리아,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,7200,정상,0
447,447,449,패커스,과세,0,5660,청솔 진매 1.5L 1개 (낱개 상품),1693,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,6000,정상,0
448,448,450,패커스,과세,0,6800,파낙스 참다음오미자(6배) 1.5L 1개 (낱개 상품),1692,사용안함,파낙스코리아,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료
061 : vol.4 Catalogue
061024 : vol.4 Catalogue > 카달로그_4",음료 식자재 한식,식자재,7200,정상,0
449,449,451,패커스,과세,0,5660,청솔 오미자원액 1.5L 1개 (낱개 상품),1691,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료
061 : vol.4 Catalogue
061024 : vol.4 Catalogue > 카달로그_4",음료 식자재 한식,식자재,6000,정상,0
450,450,452,패커스,과세,0,4800,파낙스 참다음매실(6배) 1.5L 1개 (낱개 상품),1690,사용안함,파낙스코리아,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료
061 : vol.4 Catalogue
061024 : vol.4 Catalogue > 카달로그_4",음료 식자재 한식,식자재,5100,정상,0
451,451,453,패커스,과세,5,2180,청솔 살구원액 835ml 1개 (낱개 상품),1689,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,2300,정상,0
452,452,454,패커스,과세,7,2180,청솔 오렌지원액 835ml 1개 (낱개 상품),1688,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료
061 : vol.4 Catalogue
061024 : vol.4 Catalogue > 카달로그_4",음료 식자재 한식,식자재,2300,정상,0
453,453,455,패커스,과세,0,2180,청솔 파인애플원액 835ml 1개 (낱개 상품),1687,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,2300,정상,0
454,454,456,패커스,과세,0,2180,청솔 딸기원액 835ml 1개 (낱개 상품),1686,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,2300,정상,0
455,455,457,패커스,과세,6,2180,청솔 망고원액 835ml 1개 (낱개 상품),1685,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료
061 : vol.4 Catalogue
061024 : vol.4 Catalogue > 카달로그_4",음료 식자재 한식,식자재,2300,정상,0
456,456,458,패커스,과세,5,2180,청솔 포도원액 835ml 1개 (낱개 상품),1684,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,2300,정상,0
457,457,459,패커스,과세,0,2180,청솔 키위원액 835ml 1개 (낱개 상품),1683,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,2300,정상,0
458,458,460,패커스,과세,0,2180,청솔 복숭아원액 835ml 1개 (낱개 상품),1682,사용안함,청솔,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
050011 : 식자재 > 낱개판매
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,2300,정상,0
476,476,478,패커스,과세,0,150000,미소찬 굵은 고춧가루 1kg 20개 (박스 상품),1662,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,168600,정상,0
479,479,481,패커스,과세,1,19440,미소찬 이온물엿 5kg 4통 (박스 상품),1656,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001005 : 식자재 > 한식 식자재 > 물엿/당류
050002 : 식자재 > 중식 식자재
050002005 : 식자재 > 중식 식자재 > 물엿/당류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002005 : NEW > 식자재 > 중식 식자재 > 물엿/당류",물엿 식자재 당류 중식 한식,식자재,24100,정상,0
480,480,482,패커스,과세,1,76800,미소찬 살코기참치 1.88kg 6캔 (박스 상품),1655,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001007 : 식자재 > 한식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001007 : NEW > 식자재 > 한식 식자재 > 캔류
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",식자재 한식 캔류,식자재,90300,정상,0
483,483,485,패커스,면세,1,174000,미소찬 진한들기름 1.6L 10통 (박스 상품),1652,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001004 : 식자재 > 한식 식자재 > 식용유지
050002 : 식자재 > 중식 식자재
050002004 : 식자재 > 중식 식자재 > 식용유지
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001004 : NEW > 식자재 > 한식 식자재 > 식용유지
026010002 : NEW > 식자재 > 중식 식자재
026010002004 : NEW > 식자재 > 중식 식자재 > 식용유지",식자재 한식 식용유지 중식,식자재,191800,정상,0
486,486,488,패커스,과세,0,104000,미소찬 굵은 고춧가루 600g 20개 (박스 상품),1648,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,117700,정상,0
487,487,489,패커스,과세,0,104000,미소찬 고운 고춧가루 600g 20개 (박스 상품),1647,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,117700,정상,0
488,488,490,패커스,과세,0,150000,미소찬 고운 고춧가루 1kg 20개 (박스 상품),1646,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,168600,정상,0
489,489,491,패커스,과세,1,75000,미소찬 고운 고춧가루 2.5kg 4개 (박스 상품),1645,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,85700,정상,0
490,490,492,패커스,과세,0,24960,미소찬 돈가스 소스 2kg 8통 (박스 상품),1643,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001003 : 식자재 > 한식 식자재 > 소스류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 한식 소스류,식자재,30700,정상,0
491,491,493,패커스,과세,0,48800,미소찬 멸치 다시 1kg 10팩 (박스 상품),1638,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",파우더 식자재 한식,식자재,59800,정상,0
492,492,494,패커스,과세,0,38800,미소찬 미플러스 3kg 4봉지 (박스 상품),1637,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,47100,정상,0
493,493,495,패커스,과세,2,75000,미소찬 굵은 고춧가루 2.5kg 4봉지(박스 상품),1636,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,85700,정상,0
494,494,496,패커스,과세,0,6600,미소찬 이온 물엿 8kg 1통,1634,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001005 : 식자재 > 한식 식자재 > 물엿/당류
050002 : 식자재 > 중식 식자재
050002005 : 식자재 > 중식 식자재 > 물엿/당류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002005 : NEW > 식자재 > 중식 식자재 > 물엿/당류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",물엿 식자재 당류 중식 한식,식자재,9800,정상,0
495,495,497,패커스,과세,0,13600,미소찬 이온 물엿 14kg 1통,1633,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001005 : 식자재 > 한식 식자재 > 물엿/당류
050002 : 식자재 > 중식 식자재
050002005 : 식자재 > 중식 식자재 > 물엿/당류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002005 : NEW > 식자재 > 중식 식자재 > 물엿/당류",물엿 식자재 당류 중식 한식,식자재,14800,정상,0
496,496,498,패커스,과세,1,109000,미소찬 마늘가루 400g 20개 (박스 상품),1632,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,124300,정상,0
497,497,499,패커스,면세,0,108000,미소찬 생강가루 400g 20개 (박스 상품),1631,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,124800,정상,0
498,498,500,패커스,과세,0,72000,미소찬 양파가루 400g 20개 (박스 상품),1630,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",파우더 식자재 한식,식자재,83100,정상,0
499,499,501,패커스,면세,0,110000,미소찬 백후추 400g 20개 (박스 상품),1629,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",파우더 식자재 한식,식자재,126800,정상,0
500,500,502,패커스,과세,1,32044,미소찬 찰당면 500g 20봉지 (박스 상품),1628,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001006 : 식자재 > 한식 식자재 > 면류
050002 : 식자재 > 중식 식자재
050002006 : 식자재 > 중식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001006 : NEW > 식자재 > 한식 식자재 > 면류
026010002 : NEW > 식자재 > 중식 식자재
026010002006 : NEW > 식자재 > 중식 식자재 > 면류",식자재 한식 중식 면류,식자재,38500,정상,0
501,501,503,패커스,과세,4,51100,미소찬 사골분말 500g 10팩 (박스 상품),1627,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",파우더 식자재 한식,식자재,61000,정상,0
502,502,504,패커스,과세,0,36000,미소찬 다시 1kg 10팩 (박스 상품),1626,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,47500,정상,0
503,503,505,패커스,과세,1,72500,미소찬 가쓰오 다시 1kg 10개 (박스 상품),1625,사용함,자체제작,"050 : 식자재
050002 : 식자재 > 중식 식자재
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 중식,식자재,85300,정상,0
504,504,506,패커스,과세,0,11400,미소찬 진간장 13L 1통,1624,사용함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001002 : 식자재 > 한식 식자재 > 장류
050002 : 식자재 > 중식 식자재
050002002 : 식자재 > 중식 식자재 > 장류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002002 : NEW > 식자재 > 중식 식자재 > 장류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 장류 한식 중식,식자재,15900,정상,0
